DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
CHM06-209-PRINCIPAL GSSS BANETA,Total, ,90,5626051,1055981,223727,4346343
CHM06-209-PRINCIPAL GSSS BANETA,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 178 Dt:20/06/2018] , Billno-CHM062092018100004",1,200000,0,0,200000
CHM06-209-PRINCIPAL GSSS BANETA,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 521 Dt:31/08/2017] , Billno-CHM062092017100009",1,90000,0,0,90000
CHM06-209-PRINCIPAL GSSS BANETA,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 697 Dt:28/04/2018] , Billno-CHM062092018100001",1,200000,0,0,200000
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1139 Dt:31/08/2017] , Billno-CHM062092017100010",1,200,0,0,200
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1403 Dt:29/09/2017] , Billno-CHM06209082017-001",1,118110,15000,24,103086
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1520 Dt:31/10/2017] , Billno-CHM06209092017-001",1,119215,15000,24,104191
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1545 Dt:30/11/2017] , Billno-CHM062092017100016",1,6140,4520,0,1620
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1546 Dt:31/05/2017] , Billno-CHM062092017100001",1,3738,3738,0,0
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1816 Dt:20/03/2018] , Billno-CHM06209022018-001",1,124585,10000,8407,106178
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 1883 Dt:28/02/2018] , Billno-CHM062092017100026",1,4974,2544,246,2184
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 3426 Dt:31/03/2018] , Billno-CHM062092017100028",1,36818,27379,505,8934
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 491 Dt:10/08/2017] , Billno-CHM06209072017-001",1,116905,15000,24,101881
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 493 Dt:21/04/2017] , Billno-CHM06209032017-001",1,97166,10000,15,87151
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 518 Dt:10/05/2018] , Billno-CHM06209042018-001",1,108434,10000,3645,94789
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 557 Dt:08/12/2017] , Billno-CHM06209112017-001",1,120049,15000,424,104625
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 588 Dt:09/02/2018] , Billno-CHM06209012018-001",1,122340,10000,3224,109116
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 594 Dt:10/01/2018] , Billno-CHM06209122017-001",1,120454,10000,24,110430
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 665 Dt:09/05/2017] , Billno-CHM06209042017-001",1,101395,15000,15,86380
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 751 Dt:20/08/2018] , Billno-CHM06209072018-001",1,109476,0,3742,105734
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 819 Dt:20/06/2018] , Billno-CHM06209052018-001",1,109476,0,3742,105734
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 886 Dt:20/07/2017] , Billno-CHM06209062017-001",1,116905,15000,24,101881
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 906 Dt:20/11/2017] , Billno-CHM06209102017-001",1,119215,15000,24,104191
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 908 Dt:28/04/2018] , Billno-CHM06209032018-001",1,106734,10000,3224,93510
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 918 Dt:20/07/2018] , Billno-CHM06209062018-001",1,109476,0,3742,105734
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 923 Dt:20/07/2017] , Billno-CHM062092017100007",1,3003,0,0,3003
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 990 Dt:21/06/2017] , Billno-CHM06209052017-001",1,101395,15000,15,86380
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1023 Dt:21/06/2017] , Billno-CHM062092017100006",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1467 Dt:29/09/2017] , Billno-CHM062092017100013",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1544 Dt:30/11/2017] , Billno-CHM062092017100015",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1557 Dt:30/12/2017] , Billno-CHM062092017100019",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1558 Dt:31/10/2017] , Billno-CHM062092017100014",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1582 Dt:31/05/2017] , Billno-CHM062092017100004",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 1884 Dt:28/02/2018] , Billno-CHM062092017100027",1,1287,0,0,1287
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 3412 Dt:31/03/2018] , Billno-CHM062092017100032",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 3576 Dt:31/03/2018] , Billno-CHM062092017100033",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 563 Dt:10/05/2018] , Billno-CHM062092018100003",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 780 Dt:20/08/2018] , Billno-CHM062092018100006",1,1532,0,0,1532
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 876 Dt:20/06/2018] , Billno-CHM062092018100005",1,1900,0,0,1900
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-02-WAGES,"[TRVch# 916 Dt:20/07/2017] , Billno-CHM062092017100008",1,1583,0,0,1583
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,"[TRVch# 1558 Dt:30/12/2017] , Billno-CHM062092017100022",1,2986,0,0,2986
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 617 Dt:09/02/2018] , Billno-CHM062092017100024",1,4000,0,0,4000
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 1404 Dt:29/09/2017] , Billno-CHM06209082017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 1521 Dt:31/10/2017] , Billno-CHM06209092017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 1817 Dt:20/03/2018] , Billno-CHM06209022018-002",1,17115,0,0,17115
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 492 Dt:10/08/2017] , Billno-CHM06209072017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 494 Dt:21/04/2017] , Billno-CHM06209032017-002",1,15910,0,0,15910
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 519 Dt:10/05/2018] , Billno-CHM06209042018-002",1,17915,0,0,17915
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 558 Dt:08/12/2017] , Billno-CHM06209112017-002",1,16710,0,80,16630
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 589 Dt:09/02/2018] , Billno-CHM06209012018-002",1,17115,0,0,17115
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 595 Dt:10/01/2018] , Billno-CHM06209122017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 666 Dt:09/05/2017] , Billno-CHM06209042017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 752 Dt:20/08/2018] , Billno-CHM06209072018-002",1,17915,0,0,17915
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 820 Dt:20/06/2018] , Billno-CHM06209052018-002",1,17915,0,0,17915
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 887 Dt:20/07/2017] , Billno-CHM06209062017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 907 Dt:20/11/2017] , Billno-CHM06209102017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 909 Dt:28/04/2018] , Billno-CHM06209032018-002",1,17115,0,0,17115
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 919 Dt:20/07/2018] , Billno-CHM06209062018-002",1,17915,0,0,17915
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 991 Dt:21/06/2017] , Billno-CHM06209052017-002",1,16710,0,0,16710
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1140 Dt:31/08/2017] , Billno-CHM062092017100011",1,100,0,0,100
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1405 Dt:29/09/2017] , Billno-CHM06209082017-003",1,75544,40000,5060,30484
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1406 Dt:29/09/2017] , Billno-CHM06209082017-004",1,40775,0,3641,37134
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1522 Dt:31/10/2017] , Billno-CHM06209092017-003",1,120301,22000,7739,90562
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1546 Dt:30/11/2017] , Billno-CHM062092017100017",1,2976,0,296,2680
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1547 Dt:30/11/2017] , Billno-CHM062092017100018",1,681,0,0,681
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1547 Dt:31/05/2017] , Billno-CHM062092017100002",1,8172,8172,0,0
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1548 Dt:31/05/2017] , Billno-CHM062092017100003",1,2487,0,249,2238
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1573 Dt:30/12/2017] , Billno-CHM062092017100020",1,2356,0,0,2356
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1818 Dt:20/03/2018] , Billno-CHM06209022018-003",1,190696,50000,50282,90414
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 1866 Dt:20/03/2018] , Billno-CHM062092017100030",1,11803,10102,171,1530
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 3471 Dt:31/03/2018] , Billno-CHM062092017100029",1,128729,87526,22707,18496
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 493 Dt:10/08/2017] , Billno-CHM06209072017-003",1,74297,35000,5060,34237
CHM06-209-PRINCIPAL GSSS BANETA,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 494 Dt:10/08/2017] , Billno-CHM06209072017-004",1,40353,0,3641,36712
