DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-33-MATERIAL AND SUPPLY,"[TRVch# 47 Dt:28/07/2017] , Billno-KLU002552017100006",1,10200,0,0,10200
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:01/08/2017] , Billno-KLU00255072017-001",1,37886,0,3745,34141
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 14 Dt:01/08/2017] , Billno-KLU00255072017-002",1,136706,45000,6016,85690
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 15 Dt:01/08/2017] , Billno-KLU00255072017-003",1,79390,0,8409,70981
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 56 Dt:28/08/2017] , Billno-KLU002552017100007",1,3456,0,10,3446
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 57 Dt:28/08/2017] , Billno-KLU002552017100008",1,5000,0,0,5000
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 15 Dt:01/09/2017] , Billno-KLU00255082017-001",1,38516,0,3745,34771
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 16 Dt:01/09/2017] , Billno-KLU00255082017-002",1,139025,45000,6016,88009
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 17 Dt:01/09/2017] , Billno-KLU00255082017-003",1,85811,0,4645,81166
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 10 Dt:03/10/2017] , Billno-KLU00255092017-001",1,39146,0,3808,35338
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 11 Dt:03/10/2017] , Billno-KLU00255092017-002",1,141344,45000,6016,90328
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:03/10/2017] , Billno-KLU00255092017-003",1,106106,0,4719,101387
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 56 Dt:31/10/2017] , Billno-KLU002552017100013",1,6088,0,552,5536
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 57 Dt:31/10/2017] , Billno-KLU002552017100011",1,4932,0,492,4440
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 58 Dt:31/10/2017] , Billno-KLU002552017100012",1,18416,18416,0,0
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 5 Dt:01/11/2017] , Billno-KLU00255102017-001",1,39146,0,3808,35338
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 6 Dt:01/11/2017] , Billno-KLU00255102017-002",1,141344,45000,6016,90328
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 7 Dt:01/11/2017] , Billno-KLU00255102017-003",1,107872,0,4838,103034
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-06-MEDICAL REIMBURSEMENT,"[TRVch# 36 Dt:15/11/2017] , Billno-KLU002552017100014",1,2184,0,0,2184
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 15 Dt:01/12/2017] , Billno-KLU00255112017-001",1,39146,0,3888,35258
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 16 Dt:01/12/2017] , Billno-KLU00255112017-002",1,141344,45000,6176,90168
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 17 Dt:01/12/2017] , Billno-KLU00255112017-003",1,107872,0,5238,102634
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:01/01/2018] , Billno-KLU00255122017-001",1,39146,0,3808,35338
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:01/01/2018] , Billno-KLU00255122017-002",1,141344,45000,6016,90328
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 14 Dt:01/01/2018] , Billno-KLU00255122017-003",1,107872,0,4838,103034
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-03-TRAVEL EXPENSES,"[TRVch# 65 Dt:30/01/2018] , Billno-KLU002552017100016",1,680,0,0,680
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 63 Dt:24/01/2018] , Billno-KLU002552017100015",1,10455,0,0,10455
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:01/02/2018] , Billno-KLU00255012018-001",1,39619,0,3855,35764
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:01/02/2018] , Billno-KLU00255012018-002",1,143082,45000,6016,92066
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 14 Dt:01/02/2018] , Billno-KLU00255012018-003",1,108964,0,29893,79071
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 50 Dt:09/02/2018] , Billno-KLU002552017100021",1,5796,0,584,5212
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 51 Dt:09/02/2018] , Billno-KLU002552017100019",1,2838,0,282,2556
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 52 Dt:09/02/2018] , Billno-KLU002552017100020",1,10428,10428,0,0
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 19 Dt:05/02/2018] , Billno-KLU002552017100018",1,1115,0,0,1115
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 68 Dt:22/02/2018] , Billno-KLU002552017100023",1,1115,0,0,1115
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-31-MACHINERY AND EQUIPMENT,"[TRVch# 69 Dt:22/02/2018] , Billno-KLU002552017100024",1,49440,0,0,49440
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:03/03/2018] , Billno-KLU00255022018-001",1,40880,0,11799,29081
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:03/03/2018] , Billno-KLU00255022018-002",1,147718,45000,31616,71102
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 14 Dt:03/03/2018] , Billno-KLU00255022018-003",1,111876,0,10380,101496
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 42 Dt:13/03/2018] , Billno-KLU002552017100030",1,113615,90208,23407,0
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 43 Dt:13/03/2018] , Billno-KLU002552017100031",1,43082,0,1773,41309
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 44 Dt:13/03/2018] , Billno-KLU002552017100032",1,22449,0,1157,21292
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 107 Dt:21/03/2018] , Billno-KLU002552017100033",1,1125,0,0,1125
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 10 Dt:03/04/2018] , Billno-KLU00255032018-001",1,40880,0,4255,36625
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:03/04/2018] , Billno-KLU00255032018-002",1,152138,45000,9016,98122
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:03/04/2018] , Billno-KLU00255032018-003",1,111876,0,9399,102477
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 11 Dt:01/05/2018] , Billno-KLU00255042018-001",1,40880,0,4255,36625
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:01/05/2018] , Billno-KLU00255042018-002",1,152138,45000,9016,98122
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:01/05/2018] , Billno-KLU00255042018-003",1,112826,0,9429,103397
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 72 Dt:21/05/2018] , Billno-KLU002552018100004",1,6102,0,0,6102
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 10 Dt:01/06/2018] , Billno-KLU00255052018-002",1,152138,45000,9016,98122
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 11 Dt:01/06/2018] , Billno-KLU00255052018-003",1,112826,0,9429,103397
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:01/06/2018] , Billno-KLU00255052018-001",1,40880,0,4255,36625
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 12 Dt:02/07/2018] , Billno-KLU00255062018-001",1,40880,0,4255,36625
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:02/07/2018] , Billno-KLU00255062018-002",1,152138,45000,9016,98122
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 14 Dt:02/07/2018] , Billno-KLU00255062018-003",1,112826,0,9429,103397
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 58 Dt:24/07/2018] , Billno-KLU002552018100006",1,969,0,0,969
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 7 Dt:01/08/2018] , Billno-KLU00255072018-001",1,42100,0,4369,37731
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 8 Dt:01/08/2018] , Billno-KLU00255072018-002",1,152138,45000,9016,98122
KLU00-255-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE KULLU,27-2230-03-003-05-S00N-V-N-01-SALARIES,"[TRVch# 9 Dt:01/08/2018] , Billno-KLU00255072018-003",1,134788,0,11457,123331
