DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
KLU00-005-SUPDTT SUB JAIL  KULLU,Total, ,257,15216375,1362205,1016842,12837328
KLU00-005-SUPDTT SUB JAIL  KULLU,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 161 Dt:11/04/2018] , Billno-KLU000052018100001",1,110000,0,0,110000
KLU00-005-SUPDTT SUB JAIL  KULLU,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 215 Dt:25/06/2018] , Billno-KLU000052018100030",1,400000,0,0,400000
KLU00-005-SUPDTT SUB JAIL  KULLU,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 226 Dt:20/04/2017] , Billno-KLU000052017100009",1,130000,0,0,130000
KLU00-005-SUPDTT SUB JAIL  KULLU,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 310 Dt:25/07/2018] , Billno-KLU000052018100043",1,100000,0,0,100000
KLU00-005-SUPDTT SUB JAIL  KULLU,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 32 Dt:13/03/2018] , Billno-KLU000052017100165",1,200000,0,0,200000
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/01/2018] , Billno-KLU00005122017-001",1,162346,67121,5420,89805
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/02/2018] , Billno-KLU00005012018-001",1,186580,71121,5420,110039
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/05/2017] , Billno-KLU00005042017-001",1,123404,45115,5170,73119
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/05/2018] , Billno-KLU00005042018-001",1,193562,80525,7420,105617
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/06/2017] , Billno-KLU00005052017-001",1,123404,56121,5170,62113
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/06/2018] , Billno-KLU00005052018-001",1,194654,80525,7420,106709
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/07/2017] , Billno-KLU00005062017-001",1,138209,61121,5200,71888
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/08/2017] , Billno-KLU00005072017-001",1,138209,67121,5200,65888
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/08/2018] , Billno-KLU00005072018-001",1,274918,95525,11304,168089
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/09/2017] , Billno-KLU00005082017-001",1,140887,67121,5200,68566
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/11/2017] , Billno-KLU00005102017-001",1,143516,67121,5200,71195
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:01/12/2017] , Billno-KLU00005112017-001",1,162346,67121,5820,89405
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:02/07/2018] , Billno-KLU00005062018-001",1,194654,80525,7420,106709
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:03/03/2018] , Billno-KLU00005022018-001",1,191910,71121,31809,88980
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:03/04/2017] , Billno-KLU00005032017-001",1,157999,55115,200,102684
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:03/04/2018] , Billno-KLU00005032018-001",1,193512,71121,420,121971
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 1 Dt:03/10/2017] , Billno-KLU00005092017-001",1,143516,67121,5200,71195
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 10 Dt:05/02/2018] , Billno-KLU000052017100145",1,27072,0,2344,24728
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 10 Dt:20/11/2017] , Billno-KLU000052017100108",1,12452,0,220,12232
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 11 Dt:20/11/2017] , Billno-KLU000052017100107",1,12756,0,220,12536
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 13 Dt:20/04/2017] , Billno-KLU000052017100008",1,960,0,0,960
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 15 Dt:22/06/2018] , Billno-KLU000052018000001",1,144392,0,0,144392
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/01/2018] , Billno-KLU00005122017-002",1,391712,1250,51469,338993
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/02/2018] , Billno-KLU00005012018-002",1,396275,1250,51925,343100
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/05/2017] , Billno-KLU00005042017-002",1,314791,1250,39099,274442
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/05/2018] , Billno-KLU00005042018-002",1,409396,1250,47925,360221
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/06/2017] , Billno-KLU00005052017-002",1,314791,1250,39099,274442
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/06/2018] , Billno-KLU00005052018-002",1,409396,1250,47925,360221
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/07/2017] , Billno-KLU00005062017-002",1,314791,1250,39099,274442
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/08/2017] , Billno-KLU00005072017-002",1,317423,1250,39356,276817
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/08/2018] , Billno-KLU00005072018-002",1,272022,0,34780,237242
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/09/2017] , Billno-KLU00005082017-002",1,322161,1250,39356,281555
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/11/2017] , Billno-KLU00005102017-002",1,371449,1250,51111,319088
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:01/12/2017] , Billno-KLU00005112017-002",1,391712,1250,52349,338113
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:02/07/2018] , Billno-KLU00005062018-002",1,357346,0,44462,312884
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:03/03/2018] , Billno-KLU00005022018-002",1,408446,1250,95544,311652
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:03/04/2017] , Billno-KLU00005032017-002",1,310821,1250,38704,270867
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:03/04/2018] , Billno-KLU00005032018-002",1,408446,1250,47425,359771
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 2 Dt:03/10/2017] , Billno-KLU00005092017-002",1,327501,1250,39891,286360
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 4 Dt:05/07/2018] , Billno-KLU000052018100031",1,40132,0,3854,36278
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 6 Dt:05/03/2018] , Billno-KLU000052017100154",1,293969,0,0,293969
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 8 Dt:05/03/2018] , Billno-KLU000052017100156",1,126819,126819,0,0
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 8 Dt:05/05/2017] , Billno-KLU000052017100018",1,35467,0,3548,31919
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 8 Dt:17/10/2017] , Billno-KLU000052017100093",1,42450,0,4256,38194
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 9 Dt:05/02/2018] , Billno-KLU000052017100142",1,11820,11820,0,0
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 9 Dt:05/05/2017] , Billno-KLU000052017100017",1,13573,13573,0,0
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-01-SALARIES,"[TRVch# 9 Dt:17/10/2017] , Billno-KLU000052017100092",1,20582,20582,0,0
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 10 Dt:05/05/2017] , Billno-KLU000052017100023",1,40800,0,0,40800
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 10 Dt:10/07/2018] , Billno-KLU000052018100032",1,3164,0,0,3164
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 10 Dt:20/04/2017] , Billno-KLU000052017100012",1,39704,0,0,39704
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 11 Dt:05/05/2017] , Billno-KLU000052017100024",1,3150,0,0,3150
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 11 Dt:08/03/2018] , Billno-KLU000052017100161",1,16686,0,0,16686
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 12 Dt:15/09/2017] , Billno-KLU000052017100084",1,37200,0,0,37200
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 12 Dt:24/11/2017] , Billno-KLU000052017100109",1,3150,0,0,3150
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 13 Dt:09/03/2018] , Billno-KLU000052017100162",1,6195,0,0,6195
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 13 Dt:10/01/2018] , Billno-KLU000052017100134",1,10980,0,0,10980
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 13 Dt:18/09/2017] , Billno-KLU000052017100083",1,4515,0,0,4515
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 13 Dt:30/10/2017] , Billno-KLU000052017100095",1,36600,0,0,36600
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 15 Dt:28/11/2017] , Billno-KLU000052017100113",1,3255,0,0,3255
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 17 Dt:10/01/2018] , Billno-KLU000052017100141",1,3255,0,0,3255
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 4 Dt:01/01/2018] , Billno-KLU000052017100127",1,9250,0,160,9090
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 4 Dt:10/07/2017] , Billno-KLU000052017100057",1,36000,0,0,36000
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 4 Dt:14/06/2018] , Billno-KLU000052018100018",1,104382,0,0,104382
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 4 Dt:14/08/2017] , Billno-KLU000052017100067",1,37200,0,0,37200
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 4 Dt:19/04/2018] , Billno-KLU000052018100002",1,111780,0,0,111780
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:05/05/2017] , Billno-KLU000052017100015",1,4368,0,0,4368
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:07/06/2017] , Billno-KLU000052017100041",1,3150,0,0,3150
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:08/08/2018] , Billno-KLU000052018100046",1,3277,0,0,3277
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:09/07/2018] , Billno-KLU000052018100033",1,96948,0,0,96948
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:10/07/2017] , Billno-KLU000052017100058",1,3150,0,0,3150
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:15/06/2018] , Billno-KLU000052018100016",1,3277,0,0,3277
KLU00-005-SUPDTT SUB JAIL  KULLU,07-2056-00-101-01-S00N-V-N-02-WAGES,"[TRVch# 5 Dt:23/04/2018] , Billno-KLU000052018100003",1,3045,0,0,3045
