DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG01-029-C.D.P.O. NAGROTA BAGWAN,0049-INTEREST RECEIPTS,0049-04-800-13-MISCELLANEOUS,28/09/2017,"[K0049000002] HIMGRN:B17I115739, CDPO MISCELLANEOUS -Acesess drwan amount",1,1617
KNG01-029-C.D.P.O. NAGROTA BAGWAN,0049-INTEREST RECEIPTS,0049-04-800-13-MISCELLANEOUS,28/09/2017,"[K0049000003] HIMGRN:B17I115720, CDPO MISCELLANEOUS -earned govt Interest",1,12978
KNG01-029-C.D.P.O. NAGROTA BAGWAN,0049-INTEREST RECEIPTS,0049-04-800-13-MISCELLANEOUS,24/05/2018,"[G0049000001] HIMGRN:B18D166509, CDPO MISCELLANEOUS -INTEREST",1,76397
KNG01-029-C.D.P.O. NAGROTA BAGWAN,0235-SOCIAL SECURITY & WELFARE,0235-01-800-03-RECEIPTS FROM SCHEMES OF WELFARE DEPTT.,31/07/2018,"[I0235000003] HIMGRN:B18G126848, CDPO RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Recovery of Amt objected center Audit during month 4/17 Vouc",1,2789
